#{"t_start": 1767729416.695586, "env_id": null}
r,l,t
781.51138,240,266.359637
780.975017,240,266.397921
892.883162,240,266.436165
889.053683,240,266.47504
991.763534,240,266.513435
883.558993,240,266.950648
1085.126682,240,266.988878
884.259515,240,267.026825
1282.662642,240,267.066231
785.867333,240,267.104371
1085.065232,240,267.142382
583.148602,240,267.180409
1182.933765,240,267.218317
980.948555,240,267.256206
783.174504,240,267.693429
885.315511,240,267.733693
891.615829,240,267.773169
1085.118818,240,267.811948
883.154647,240,267.850343
785.644911,240,267.888909
887.774626,240,267.928098
982.230169,240,267.966409
987.204677,240,268.408079
1081.115835,240,268.447419
1186.886477,240,268.485825
990.585712,240,268.525617
984.435244,240,268.564146
784.011364,240,268.602389
1090.26395,240,268.645338
1089.254899,240,268.684752
989.729262,240,268.722986
1088.165509,240,269.164761
784.373086,240,269.205264
985.676198,240,269.244539
986.608429,240,269.28416
1184.048651,240,269.322683
875.958634,240,269.361822
985.966746,240,269.400559
781.147357,240,269.439147
1286.789812,240,269.874668
1085.995203,240,269.913431
581.480069,240,269.952219
881.764681,240,269.992693
984.210499,240,270.032477
984.990218,240,270.072053
785.867657,240,270.111506
1081.184727,240,270.150686
679.925826,240,270.189488
1286.62527,240,270.637328
987.494318,240,270.675704
988.728106,240,270.714255
893.259428,240,270.752273
1288.219749,240,270.790388
784.334672,240,270.828424
468.763106,240,270.866467
1587.05192,240,270.905446
785.855726,240,271.361612
988.559206,240,271.400394
688.17695,240,271.439476
985.791774,240,271.479957
1391.462251,240,271.518908
1083.90784,240,271.557855
777.330801,240,271.596456
493.513216,240,271.635564
1085.068395,240,271.674171
987.899359,240,272.112686
887.175138,240,272.151267
983.145322,240,272.189963
1089.527779,240,272.227927
990.925805,240,272.265719
776.724681,240,272.30345
1087.132558,240,272.341149
888.322676,240,272.378896
890.050377,240,272.813708
676.081028,240,272.852651
494.028225,240,272.891432
890.389871,240,272.931938
784.353139,240,272.971654
1087.404565,240,273.01086
1183.909869,240,273.049769
886.723819,240,273.088216
1186.593051,240,273.126751
1084.324618,240,273.577182
780.614273,240,273.616743
1086.821019,240,273.656389
892.589802,240,273.696282
1079.417745,240,273.736215
985.464737,240,273.776035
1084.387709,240,273.816294
786.305007,240,273.856036
1188.614264,240,273.896152
1084.758174,240,274.328005
980.375858,240,274.366809
988.100328,240,274.40472
887.146709,240,274.442474
685.792775,240,274.480186
784.276787,240,274.518567
1091.891994,240,274.557352
1084.674594,240,274.596884
989.282503,240,275.032146
782.423437,240,275.071791
888.365051,240,275.111225
683.320489,240,275.150269
585.837304,240,275.189129
571.269544,240,275.228168
888.223374,240,275.267663
987.302712,240,275.307123
784.552119,240,275.346981
989.717083,240,275.783594
985.812836,240,275.822114
779.187521,240,275.861427
880.289255,240,275.901371
1085.146786,240,275.940066
1091.991345,240,275.979239
787.37542,240,276.017765
984.109263,240,276.056007
681.019965,240,276.534877
780.67674,240,276.572951
777.877052,240,276.611046
984.453831,240,276.64901
874.02822,240,276.686838
681.886489,240,276.724816
987.5378,240,276.762603
988.002004,240,276.800427
787.051559,240,276.838184
989.200706,240,277.268458
1284.989802,240,277.307478
1189.025453,240,277.345754
1392.345888,240,277.383888
985.743562,240,277.422035
779.074959,240,277.460132
1083.942829,240,277.498372
1088.465054,240,277.536515
870.375795,240,277.963541
790.506381,240,278.001666
984.681496,240,278.039904
686.184641,240,278.078402
883.911124,240,278.117018
1087.205351,240,278.155601
1085.533353,240,278.194023
1586.748064,240,278.232987
689.405794,240,278.272227
889.49661,240,278.720628
783.858202,240,278.760532
1589.592613,240,278.799663
879.414548,240,278.838483
877.740253,240,278.877485
880.082531,240,278.916382
883.65502,240,278.955087
381.260866,240,278.993178
-422.659449,239,279.423237
1095.169213,240,279.462207
991.476971,240,279.501054
572.290707,240,279.540421
884.056977,240,279.579001
1082.345624,240,279.618166
1087.036442,240,279.656969
785.11274,240,279.69488
1382.595047,240,279.732853
578.513286,240,280.184795
780.236749,240,280.22262
1079.341814,240,280.261201
778.606829,240,280.300592
1087.458446,240,280.341315
889.779781,240,280.38277
988.58235,240,280.424459
883.093641,240,280.466562
989.075528,240,280.929061
1086.384499,240,280.968175
1080.592412,240,281.007353
1183.900354,240,281.045348
885.149181,240,281.083302
983.017145,240,281.121181
1184.47765,240,281.15912
989.602183,240,281.197004
1085.541229,240,281.234943
981.40431,240,281.669902
887.41657,240,281.708016
1084.798999,240,281.746023
1090.077543,240,281.784554
779.669103,240,281.823145
992.372896,240,281.861172
784.740535,240,281.899048
884.777217,240,281.938055
678.149277,240,282.376913
988.430535,240,282.416984
1083.479567,240,282.456989
1187.15702,240,282.495552
1085.036739,240,282.535201
675.759885,240,282.574698
1084.352368,240,282.614435
985.348217,240,282.653528
983.54316,240,282.693758
589.920695,240,283.140051
1188.755311,240,283.181033
683.032088,240,283.222896
985.117449,240,283.26279
988.179841,240,283.302245
1387.451406,240,283.342188
982.615759,240,283.382073
-517.242695,107,283.399518
1184.051646,240,283.438243
890.114249,240,283.877928
1184.331942,240,283.916768
979.044481,240,283.95559
1590.085546,240,283.994294
883.265272,240,284.033363
1082.5132,240,284.072014
1081.454475,240,284.110429
985.826942,240,284.150629
887.454228,240,284.18969
791.561961,240,284.63957
787.455903,240,284.67778
886.637087,240,284.715912
1087.176703,240,284.753788
987.616048,240,284.79174
890.205414,240,284.829776
889.378172,240,284.867646
1191.690512,240,284.906746
985.748022,240,285.343284
776.086377,240,285.383703
1088.948982,240,285.422976
983.13772,240,285.462424
886.588344,240,285.503303
984.363807,240,285.557186
883.373694,240,285.594801
1492.080058,240,285.633161
1092.801533,240,285.67133
980.919155,240,286.100348
886.770024,240,286.139216
785.534984,240,286.179032
783.89988,240,286.218508
1082.558305,240,286.257661
1185.994067,240,286.296486
686.19194,240,286.335151
889.926909,240,286.374294
784.429167,240,286.801898
1188.091032,240,286.839895
685.341772,240,286.877822
883.349956,240,286.915697
883.038457,240,286.953298
1191.669743,240,286.990805
986.926186,240,287.02957
885.874044,240,287.067409
881.987824,240,287.105073
780.691201,240,287.540058
892.071967,240,287.579656
986.932771,240,287.617547
592.459722,240,287.655193
977.19267,240,287.692976
1085.251999,240,287.731514
1188.895461,240,287.769962
890.336113,240,287.808698
1088.167821,240,288.243444
787.699778,240,288.281533
1191.026985,240,288.319724
1082.984677,240,288.357788
378.934438,240,288.395917
1081.432681,240,288.434139
1086.817065,240,288.471577
888.014639,240,288.509471
982.30799,240,288.547159
784.153155,240,288.981107
586.553353,240,289.021068
877.781996,240,289.060334
773.891837,240,289.100291
989.096527,240,289.139962
886.895476,240,289.179149
787.960581,240,289.219223
1188.161919,240,289.257951
1293.156091,240,289.712282
1084.293473,240,289.751067
894.747544,240,289.790478
787.25892,240,289.830441
1084.372534,240,289.869682
883.39291,240,289.90892
683.996823,240,289.948945
786.741137,240,289.988575
788.038594,240,290.027594
882.44376,240,290.469869
1077.195905,240,290.508992
1185.834198,240,290.548151
1187.829889,240,290.58696
885.343287,240,290.626051
988.597833,240,290.665024
785.256676,240,290.703716
1090.008418,240,290.742262
1190.613128,240,291.17992
890.123389,240,291.219612
777.984255,240,291.257599
688.566319,240,291.29562
980.050414,240,291.3341
981.606116,240,291.373159
1086.12953,240,291.411763
1286.601755,240,291.450177
886.81202,240,291.488278
1291.708223,240,291.921552
581.118638,240,291.961998
983.288874,240,292.000057
571.30566,240,292.037976
878.332864,240,292.075792
1091.071267,240,292.113586
1182.940552,240,292.151332
884.845056,240,292.189113
1286.469962,240,292.620508
1090.01058,240,292.659636
884.475667,240,292.699366
885.384056,240,292.737976
584.60052,240,292.77666
987.469953,240,292.815146
1489.18521,240,292.855195
884.270037,240,292.895094
784.604789,240,292.933766
674.634995,240,293.373229
1092.481911,240,293.413474
989.171537,240,293.452999
1089.011023,240,293.493156
1084.211376,240,293.532875
585.947398,240,293.572439
784.994647,240,293.612266
986.594189,240,293.651039
1393.128551,240,293.691051
1086.506365,240,294.136919
880.789907,240,294.176029
1190.837325,240,294.214837
980.8309,240,294.253342
987.115882,240,294.291877
684.157867,240,294.329963
880.918877,240,294.368006
-523.53259,174,294.395543
775.877648,240,294.835043
1087.268185,240,294.873509
889.925545,240,294.912081
782.925157,240,294.950367
461.504068,240,294.988348
983.833653,240,295.026221
689.395247,240,295.06406
1092.201646,240,295.101885
983.528592,240,295.140508
1287.635641,240,295.585207
989.956487,240,295.623195
1388.483439,240,295.66115
1089.626942,240,295.699065
1075.433167,240,295.73693
876.441025,240,295.774772
785.918813,240,295.81264
889.560989,240,295.852771
1184.223237,240,296.276577
777.385069,240,296.314666
1387.177265,240,296.352571
888.90339,240,296.390428
689.092042,240,296.428286
685.913096,240,296.46623
885.249791,240,296.504236
989.345382,240,296.54204
1187.383804,240,296.579994
784.698571,240,297.015585
886.1724,240,297.054899
684.681675,240,297.093432
1090.154134,240,297.132279
971.342378,240,297.171322
888.152671,240,297.210542
1087.964361,240,297.248684
774.451308,240,297.286468
1386.959453,240,297.726901
984.315643,240,297.765339
1183.047484,240,297.803893
886.069891,240,297.842112
1087.265867,240,297.880857
791.353144,240,297.921719
984.201845,240,297.961602
683.006291,240,298.001454
981.406723,240,298.041634
882.727902,240,298.494353
1192.429211,240,298.534181
784.493007,240,298.573396
884.763993,240,298.612291
1193.12521,240,298.652057
780.071086,240,298.692004
1087.922902,240,298.732265
878.438696,240,298.771564
886.138453,240,298.810915
1183.932292,240,299.255739
885.993864,240,299.299573
1087.597336,240,299.337705
1089.420577,240,299.375565
776.689636,240,299.413504
682.071166,240,299.451532
1084.091613,240,299.489475
575.067929,240,299.527466
987.548272,240,299.965571
1289.634607,240,300.004422
1087.60508,240,300.042264
689.955266,240,300.080073
785.539401,240,300.118297
1181.863877,240,300.156502
888.686043,240,300.194389
986.218718,240,300.232218
882.06047,240,300.270002
1385.006284,240,300.698166
776.55601,240,300.736979
986.591447,240,300.776241
677.90908,240,300.814998
1088.346329,240,300.854029
1087.541042,240,300.895344
782.235515,240,300.933669
596.425528,240,300.971581
1189.839329,240,301.403127
1384.055337,240,301.441242
791.172899,240,301.478924
879.363093,240,301.517189
781.657982,240,301.555165
784.443589,240,301.593399
1087.983931,240,301.631911
1182.276242,240,301.669804
1391.640872,240,301.708705
984.164665,240,302.142567
983.987559,240,302.180465
986.945044,240,302.21811
878.65028,240,302.255816
986.207335,240,302.293557
1086.048846,240,302.331136
1390.230547,240,302.368733
781.538828,240,302.406445
884.186205,240,302.84427
1084.947329,240,302.884395
886.136717,240,302.924579
984.640857,240,302.964417
588.109887,240,303.003333
779.721406,240,303.042688
882.281606,240,303.082816
983.229348,240,303.12208
1086.478959,240,303.161017
890.441755,240,303.619717
989.924938,240,303.658401
986.486983,240,303.696421
779.077498,240,303.734741
988.374491,240,303.773648
882.674442,240,303.813334
883.104143,240,303.852565
787.211063,240,303.890931
1091.675421,240,304.33892
587.205415,240,304.376609
773.604175,240,304.415183
889.263562,240,304.453817
985.245955,240,304.492957
1089.159261,240,304.532296
780.619719,240,304.571288
1180.709483,240,304.610401
1285.912886,240,304.64889
578.377869,240,305.075251
1085.469926,240,305.113214
888.27112,240,305.150879
787.918934,240,305.188661
1186.393556,240,305.226511
782.749232,240,305.264298
885.354141,240,305.302155
988.976828,240,305.341854
885.4404,240,305.786187
1084.471677,240,305.824772
882.442589,240,305.863254
775.39756,240,305.901823
1089.205298,240,305.940753
579.978856,240,305.980019
1288.704139,240,306.01957
979.589134,240,306.058807
786.108423,240,306.097061
856.873891,240,306.527458
892.725173,240,306.565411
879.733502,240,306.603542
591.816253,240,306.641439
278.548003,240,306.679625
577.699347,240,306.718692
1283.125353,240,306.757613
786.533191,240,306.796454
985.094918,240,307.219697
