#{"t_start": 1767471139.7605793, "env_id": null}
r,l,t
-1009.084321,36,33.019582
-1009.620684,42,33.086402
-1007.5537,43,33.174074
-808.755495,31,33.21989
-1007.873014,36,33.267486
-1007.920942,35,33.317796
-1009.186619,36,33.377635
-906.828122,35,33.437474
-1007.877253,34,33.488661
-1006.704824,38,33.543092
-1008.490341,37,33.590963
-1007.979116,36,33.649805
-1009.304925,36,33.713635
-1007.724739,45,33.777467
-1006.242232,34,33.831069
-1008.307781,38,33.891907
-807.131138,33,33.950749
-1008.530771,34,34.00261
-908.075968,32,34.048526
-1007.513624,44,34.11589
-907.616607,31,34.163761
-1008.199143,35,34.220608
-1008.403773,35,34.267998
-1010.092165,37,34.314871
-1008.551163,31,34.365735
-1006.635235,42,34.449511
-1008.488016,34,34.505363
-1006.403723,35,34.558933
-1007.488289,35,34.612788
-1009.478534,38,34.686593
-1007.817527,34,34.73945
-1008.458028,35,34.801078
-1007.001554,38,34.854935
-907.766819,42,34.9058
-1007.556028,32,34.963643
-1008.475201,33,35.014163
-1007.113069,38,35.077013
-1008.265503,40,35.13785
-1007.091876,34,35.192703
-907.875567,35,35.247559
-908.097404,37,35.300424
-1008.228845,35,35.350003
-1008.52379,33,35.399869
-1008.403903,37,35.471677
-1006.466512,36,35.52055
-1009.278081,33,35.576177
-1006.589294,34,35.639008
-1009.075213,38,35.71681
-1007.34658,33,35.76567
-1009.215514,35,35.821109
-1007.994906,31,35.876959
-1008.233129,36,35.936806
-908.745403,35,35.993647
-907.687616,37,36.049178
-1007.793939,33,36.091061
-1009.604339,34,36.140928
-907.465135,34,36.198773
-808.629945,33,36.24864
-907.656644,35,36.313089
-1008.597192,33,36.358967
-907.814037,38,36.418807
-1007.614072,40,36.487348
-1009.145313,34,36.531307
-1007.169329,38,36.60122
-1006.82204,38,36.673028
-1007.742833,39,36.729876
-1007.143967,37,36.790385
-1008.640699,34,36.846249
-1007.226285,36,36.910079
-1006.252188,35,36.977897
-907.330532,36,37.033748
-907.990302,35,37.079626
-1008.023558,34,37.135923
-1007.315019,35,37.186788
-1008.865292,37,37.253613
-1010.12138,36,37.302034
-1008.729537,38,37.377831
-906.982159,35,37.424316
-907.744104,31,37.484156
-1006.405079,36,37.546988
-905.745162,38,37.606827
-1008.109701,37,37.663679
-1009.028582,31,37.720112
-1008.926619,40,37.775963
-1008.838749,33,37.818848
-1007.958772,34,37.874699
-1007.891789,34,37.931117
-1007.490955,43,38.007912
-1008.6372,33,38.060795
-1008.979225,37,38.114369
-908.133519,34,38.165233
-1008.180931,36,38.230059
-1008.593671,35,38.280923
-906.784706,36,38.339288
-1008.842592,33,38.394137
-1006.257101,35,38.455971
-1007.252097,33,38.502846
-806.839857,35,38.550733
-1008.914293,34,38.608581
-908.291242,33,38.66145
-1007.871954,37,38.738781
-1008.895742,33,38.786656
-1007.225721,34,38.836523
-1009.906186,33,38.887387
-1008.21035,35,38.941835
-1009.990511,34,38.997573
-706.44089,36,39.057417
-1009.717122,32,39.10315
-1008.953641,35,39.156009
-1009.800211,34,39.226338
-1008.912669,33,39.269224
-1006.066747,35,39.323086
-1008.60523,34,39.375944
-1009.196952,40,39.427327
-907.67384,36,39.483188
-1008.731529,37,39.548241
-1008.383647,35,39.600103
-1007.286773,36,39.649969
-1009.571001,34,39.712406
-1009.318475,40,39.768256
-1006.993864,37,39.816128
-1010.752362,36,39.869984
-1010.168344,32,39.92187
-1009.084502,33,39.987698
-1010.407604,37,40.04655
-1009.627633,37,40.101423
-1009.968944,36,40.165962
-1006.877849,40,40.245718
-1008.25929,33,40.301675
-1007.966793,33,40.356547
-1006.794165,39,40.41546
-1007.585427,32,40.478292
-1006.718798,42,40.534142
-1010.645599,37,40.593983
-907.261903,38,40.647567
-1009.120287,36,40.715552
-1009.796062,37,40.774462
-1007.666325,40,40.832308
-1008.069368,48,40.896138
-1008.968825,32,40.939023
-1006.611894,38,41.002857
-1008.548544,43,41.073429
-1009.787699,37,41.12928
-1008.63361,44,41.193108
-908.020339,37,41.266616
-1007.064756,38,41.336559
-1009.014051,33,41.385448
-1009.739047,38,41.437308
-1007.015108,41,41.512109
-1006.284138,37,41.565969
-1007.613757,38,41.631795
-1007.49847,36,41.71409
-908.61934,36,41.774475
-1008.272465,37,41.833317
-1007.531957,37,41.898144
-1007.189701,37,41.980098
-1009.180113,35,42.03757
-1007.621406,48,42.127331
-907.163778,34,42.185177
-1008.915786,36,42.249692
-1008.374321,37,42.307557
-907.896037,37,42.368394
-1006.676047,40,42.43322
-1008.03196,34,42.488074
-1007.032668,40,42.557414
-1009.576523,34,42.60728
-1008.070382,42,42.681084
-907.832993,40,42.754581
-1009.486543,37,42.827386
-906.925216,37,42.896203
-907.939818,39,42.968961
-1008.595138,37,43.041427
-1007.446595,45,43.102265
-1008.013017,35,43.165097
-1009.098191,37,43.229695
-1008.666894,39,43.306481
-907.91194,34,43.356347
-1007.507068,43,43.413196
-1006.433203,49,43.494982
-807.465433,35,43.547387
-908.148873,36,43.61321
-1009.611406,37,43.678041
-806.569099,30,43.731891
-907.274398,40,43.796723
-1009.404862,59,43.883458
-1006.498436,33,43.933325
-1005.9944,41,43.998513
-1008.172488,37,44.067331
-807.65948,39,44.13167
-1008.381616,36,44.197964
-1010.361198,56,44.277956
-1006.077451,41,44.343917
-1008.989014,38,44.400881
-1006.496601,42,44.489672
-1008.198548,40,44.54652
-1007.097951,35,44.596386
