#{"t_start": 1767475531.7559826, "env_id": null}
r,l,t
-1007.961018,38,22.389177
-1010.165371,44,22.450152
-1009.447534,59,22.519165
-1011.353817,45,22.573171
-1009.088804,44,22.632231
-1008.586881,31,22.673257
-908.419861,37,22.717209
-1009.777671,45,22.771211
-1008.530035,34,22.817566
-1008.634867,39,22.866538
-1008.525752,44,22.916408
-1007.581389,40,22.97226
-1007.105526,40,23.021174
-1010.225513,43,23.077232
-909.877936,44,23.146188
-1008.683558,33,23.197223
-1010.016418,40,23.245244
-1013.143347,54,23.32324
-1008.000404,40,23.376162
-1009.70136,40,23.424244
-1008.289645,48,23.488201
-1007.209721,36,23.53425
-1009.181651,43,23.587225
-1010.90453,41,23.635345
-907.160398,48,23.691252
-1012.613227,44,23.74427
-1010.226277,41,23.792241
-1010.695271,50,23.861443
-1007.033095,40,23.915424
-908.016488,40,23.965357
-908.89586,39,24.016296
-1011.094723,57,24.084274
-1007.681501,59,24.156267
-1008.239777,40,24.208218
-1007.634618,39,24.259254
-1007.090803,47,24.320235
-1007.632014,42,24.373265
-1006.070136,53,24.446322
-908.36103,38,24.497298
-1007.459961,49,24.553347
-1008.043427,47,24.609254
-908.692735,49,24.665253
-1009.957863,39,24.718189
-1009.778187,37,24.764264
-1008.836535,37,24.815313
-1008.736889,42,24.876539
-1008.553495,48,24.936396
-908.432091,60,25.013348
-1009.481919,38,25.06033
-1012.137411,49,25.120334
-1006.388226,41,25.179392
-908.048956,44,25.236353
-1011.463903,45,25.29937
-1009.875268,65,25.394437
-1009.580328,45,25.455384
-1009.21494,50,25.525419
-1008.534028,48,25.595407
-1009.144837,48,25.656365
-908.502295,35,25.70438
-1009.485671,54,25.774396
-1010.110781,49,25.844433
-1008.483821,48,25.905397
-1012.025952,46,25.961317
-1008.050425,48,26.0164
-1008.675802,49,26.082519
-1012.311587,49,26.154444
-907.276008,49,26.21941
-1012.144238,51,26.279392
-1009.71032,51,26.353493
-1008.082674,51,26.418453
-1008.274793,48,26.474459
-1010.896685,47,26.525461
-1011.693935,52,26.592441
-908.315303,49,26.654455
-906.556414,52,26.716446
-1007.781806,42,26.76851
-1009.663822,45,26.82748
-910.103104,46,26.884518
-1009.980275,52,26.947494
-1009.69963,54,27.019382
-1007.211856,49,27.08012
-1009.46363,52,27.137226
-907.401692,46,27.194454
-1011.643117,46,27.260501
-1006.378182,49,27.328428
-1008.932115,47,27.391583
-1007.596458,46,27.44854
-1010.693351,46,27.504541
-1007.650566,49,27.564504
-907.940283,43,27.617522
-1010.956996,49,27.671489
-1007.808718,38,27.726543
-908.311855,39,27.781475
-1008.292375,50,27.849484
-1006.774936,38,27.895591
-911.619815,49,27.958551
-1010.840354,42,28.005532
-1006.833107,68,28.086429
-1009.388629,48,28.151474
-1008.002016,40,28.196568
-1007.45267,47,28.251539
-1008.363807,45,28.306503
-1009.029918,38,28.363043
-1010.704793,44,28.421496
-1007.432879,49,28.491529
-1009.722867,47,28.555558
-710.285169,48,28.618544
-1013.75152,51,28.68645
-1008.272687,50,28.750396
-1009.035352,46,28.810397
-1010.005104,46,28.874412
-1009.281162,52,28.937461
-1009.811257,52,29.013631
-1012.399559,49,29.074465
-1009.323355,53,29.147358
-1007.76857,52,29.20933
-1008.820513,53,29.282878
-1009.662356,49,29.343364
-1009.530349,51,29.406331
-1009.526004,47,29.46918
-908.817988,52,29.533173
